id,group_id,split,role,family,audio_sha256
e08_query_b_weak_present,e08,held_out,query,weak_present,fa01f1906485f42ae4e333af45c1cdcd21fdccb47e826b930821ec7a39184506
e08_query_b_mask_present,e08,held_out,query,mask_present,45d0c515f94e842ea868dd4e9e08003ef9f82ef26d89e61c2b62ef150b09658f
e08_query_b_mask_absent,e08,held_out,query,mask_absent,7cbdd5f2e002b02f645b29d6ce2c52964bc018f5d695d55f7a2e1a5c4fb7563b
e08_query_b_merged,e08,held_out,query,merged,7815f30eafd195bade5ab24f49d7198ac74cef97c0c0b670a3fe00a97fbb1d0e
e08_query_b_legitimate_rest,e08,held_out,query,legitimate_rest,ebc919ed36db4934d91b1a06988128b70992173e2f3b621c066af9e42e216f1d
e08_query_b_delete_transpose,e08,held_out,query,delete_transpose,f4bd380952f1f0f64876d84801725d1d78c8a9aa6e0e7366281d8af09d0f85f8
e08_query_b_delete_timing,e08,held_out,query,delete_timing,906df2b0c05a8d8f272f6d41d3f50fccb22a0ff27c6d7cce8a754210be5d870d
e08_query_b_delete_detune,e08,held_out,query,delete_detune,6030bc25ad77be8969c65e11cc3754c37817f3c94c0c09b06ecb00447d4b4b23
e09_reference_a,e09,held_out,reference,base,075fb05161edd8ac5497cd3fd55080c62046a95433b9b02bcd4d48b2af9f33f8
e09_reference_b,e09,held_out,reference,base,b54dff53dba5c573d1e02bc976f59e80dfa1e8a1c2b0e6df2dee9e45856dda2d
e09_distractor_0,e09,held_out,distractor,base,dff2ec35deb87bde0f3a6d62ab10d6c574e68f6b65d4bb103150f0c29b100ad6
e09_distractor_1,e09,held_out,distractor,base,d6b3c44ecb5b197a83247ae3cb8637ebc8453d9ae6c30c3f8afe9462ba6d997d
e09_distractor_2,e09,held_out,distractor,base,392134380ce25fbeb3c3318363156de4e44a95288d1e66ff51b6ea49f4d205d2
e09_distractor_3,e09,held_out,distractor,base,61212228e8925c154f9fec118f97891042bbaa53210ca7a6b5489a0961b61238
e09_distractor_4,e09,held_out,distractor,base,ba13c7ce9a82355239053b35999184e663d3182c4e5b991224502c0a390048cf
e09_distractor_5,e09,held_out,distractor,base,dc32fcdeeb4eb988fd0c8f6616bd1ce457b8e6c7e43cd38354e0fb670eedc5cc
e09_distractor_6,e09,held_out,distractor,base,e0daceee6b0c481fa60932e28d91ec008c1fd432cad02805b5eef6fa7134c946
e09_distractor_7,e09,held_out,distractor,base,3ffe1f68213e91cd6affcce222aa526cf5f9919ac24a3e2b43c68a80b8c45e3d
e09_twin_a,e09,held_out,twin,base,a20cf83942f8127ee521d49e06951d4fca94c2ac202449aec005df8f25f3a8e5
e09_query_a_exact,e09,held_out,query,exact,075fb05161edd8ac5497cd3fd55080c62046a95433b9b02bcd4d48b2af9f33f8
e09_query_a_transpose,e09,held_out,query,transpose,a11d993f61e67ac36ffdd756d9f21f6e21c88017febe79687b02ccbba2178972
e09_query_a_detune,e09,held_out,query,detune,00c8cdd3198765a06f9402a97c056cd752098368e919add3a9f991a3acb04a17
e09_query_a_timing,e09,held_out,query,timing,0fa10c6fa7e0b38bf8e386cfac86570e0d7f7ea9d45f180c49d2e86a710e1463
e09_query_a_delete_rest,e09,held_out,query,delete_rest,23adc7122a83ba10c0f6fc46baef78eed8d7d979dcc898f733864bb021b1cfdf
e09_query_a_delete_closed,e09,held_out,query,delete_closed,cff6be673503db55a38a4aa9cf992cd4449c7a56dae82d1bae2848a35626051b
e09_query_a_delete_two,e09,held_out,query,delete_two,e0fe41bc63a24fe4e631d128ca4ec517500ca74f20cfb3512deecd95e509b363
e09_query_a_substitute,e09,held_out,query,substitute,e3d97ee5cb35ff359b6497ce8ea9a35155250b220b6b3b3822336ca1dfe8bac3
e09_query_a_insert,e09,held_out,query,insert,f8fae36cb0013d0a6185205b027908f5bc450c7f2909e35e5335375895eea7a9
e09_query_a_delete_insert,e09,held_out,query,delete_insert,1cbcc6dac15caebf2585614bacc6ccee9fde128b7be92c4d193c1b440039a099
e09_query_a_weak_present,e09,held_out,query,weak_present,10ff68856597f1fd56298a56275553561cc32bfbed8b634c27e9c5e2ec488bc9
e09_query_a_mask_present,e09,held_out,query,mask_present,e7cd6b81ef63f7fbf5be57fcfa6c53200d1da3dbcedfd62098806b315a1e455d
e09_query_a_mask_absent,e09,held_out,query,mask_absent,f5557fbb79d4527f9bc31248ddca29bb21358a649e899f48725b12b003d79e5f
e09_query_a_merged,e09,held_out,query,merged,729b85493ca5a2d7b80575a740fbf679a38a5cfe78dec627a47194c29a18ca58
e09_query_a_legitimate_rest,e09,held_out,query,legitimate_rest,6e42be9c0c35971547ff44037546a0e51957d036cbec31f203a780cf80288162
e09_query_a_delete_transpose,e09,held_out,query,delete_transpose,04f55895477588f56be302a1a0665f05aab8936116eda828bc9502c9998a9379
e09_query_a_delete_timing,e09,held_out,query,delete_timing,81fbe6db3c4df327c86045f4d8c6c7581d4eeaa51005c2a177db375410ece784
e09_query_a_delete_detune,e09,held_out,query,delete_detune,b289b630c6186f50fa7d6988767f5c73c6671ed8197200c7c7f8982b97a53291
e09_query_b_exact,e09,held_out,query,exact,b54dff53dba5c573d1e02bc976f59e80dfa1e8a1c2b0e6df2dee9e45856dda2d
e09_query_b_transpose,e09,held_out,query,transpose,8cfae2fd5a7a3972749cf02e2d7520ed4d4d5a8a81b9c634adb772d37640f6a6
e09_query_b_detune,e09,held_out,query,detune,267d2f2f235f26cec1d2315ead9b7644b7d4a2562a28e6e9ab312940484f08d7
e09_query_b_timing,e09,held_out,query,timing,ab48edf01dd9460c4dc71a8c5691bd736cc93fc3ecb3ee9e8a5b6ab87a787ea0
e09_query_b_delete_rest,e09,held_out,query,delete_rest,9b85b4c867b60cd03f14715d095cdc94e0447e029edeebc73521e33f50fd9fef
e09_query_b_delete_closed,e09,held_out,query,delete_closed,403f4fcf07c651047db16a0625398b5c60fefd7ab58a1d50be8804288af57a84
e09_query_b_delete_two,e09,held_out,query,delete_two,b1dc25738a3f4e4a5343cda713bfd6a4b7377a52397be88d580a91789c607889
e09_query_b_substitute,e09,held_out,query,substitute,d5071d1a945c36f3589aab74cde57f5ddf41ed1a6ec756d621edbaeb791d499e
e09_query_b_insert,e09,held_out,query,insert,82a45e9f93c4f554c8c779a1505b044cfda2c0d0f9134f392b0ac221e94a2b83
e09_query_b_delete_insert,e09,held_out,query,delete_insert,b0a433d0e1fefba70b7721faa5b0fdcd491e2b5f71a06be094e00906c03b9044
e09_query_b_weak_present,e09,held_out,query,weak_present,4864623e2677e67a1840d4e0fd80797cc9961ae7c8fe71d8f5b2905dcc56938a
e09_query_b_mask_present,e09,held_out,query,mask_present,535927ffd16b09f7e16a2e392a4ef528c41cf9383dd5dbe0d72db8a5f36c4089
e09_query_b_mask_absent,e09,held_out,query,mask_absent,1a9df62e547fb5ad4fae0ea882cb7c99b04b6f66e9e5fc74507763e0900507fd
e09_query_b_merged,e09,held_out,query,merged,6e43ece2fc8eb6cc9843add2271a33ad19251558b23fda34cd4e947989f16db8
e09_query_b_legitimate_rest,e09,held_out,query,legitimate_rest,fe0b3b2802b0a0dc48ff982841b41a0570e065a3276773050d1dcceb038bf1c6
e09_query_b_delete_transpose,e09,held_out,query,delete_transpose,18e3ab41ff8c8231ad70d4532d9396ac53c2744f2ad4b8613931ac61a34fe0d0
e09_query_b_delete_timing,e09,held_out,query,delete_timing,9c4fd1eefd7ad8d00cb47cf5dc4d33f9d74b0bfa4aaa6af128d4e233d9720d3a
e09_query_b_delete_detune,e09,held_out,query,delete_detune,68d0f4c419b6871c56c17e334b1c89e8c31fd3509f72f0a77e7a9eb43d2eb9a9
e10_reference_a,e10,held_out,reference,base,af23616bd6bc0b09ea8ac185ca1c1b547c12e81adcd3d6156865eeea876bda82
e10_reference_b,e10,held_out,reference,base,45f3e1e52f4d95aa303cff64540b7e617f74450f166faacab9e40683a090a4c2
e10_distractor_0,e10,held_out,distractor,base,e64bbd98ad352144d9f1c0cdb6b3f7b7228237f7077930614f55b8cb60207b47
e10_distractor_1,e10,held_out,distractor,base,8a9917abad44bcc564cc2ac2b6f4c07c6d31ca175d9ade5feddb72e3dbd7c8a2
e10_distractor_2,e10,held_out,distractor,base,8f0ba4188e077953d4e81de85d303a992ee0c7749acf023688b0eef6481d8940
e10_distractor_3,e10,held_out,distractor,base,e487bbb155904279d140d98c5cbcb01b86c70e07ae1c397cd5e0bc5f9e234701
e10_distractor_4,e10,held_out,distractor,base,e5186d6f5460f5d55accd802ae8a788bd7143dc171a9e198aca91c3d83fd2f65
e10_distractor_5,e10,held_out,distractor,base,e0ded19c3ae5cbc26bd83faa1074cff8db4ab772a5671adb3165239dccd5972c
e10_distractor_6,e10,held_out,distractor,base,27dc226f4150ec4a3188e7fe069d04c9a487e20900423c180019cdbf8351b70c
e10_distractor_7,e10,held_out,distractor,base,7f31419714b6c46417467cad8ec5561da4205656d5577c12e095ce0e52c768e7
e10_twin_a,e10,held_out,twin,base,6c1214459882ce4ac8e0593fd24d9a9e2fb3d732d40f800671fab890822f313c
e10_query_a_exact,e10,held_out,query,exact,af23616bd6bc0b09ea8ac185ca1c1b547c12e81adcd3d6156865eeea876bda82
e10_query_a_transpose,e10,held_out,query,transpose,57230102582d61204342f6583e605f393e43822febf26b04916d0fff87fa9eec
e10_query_a_detune,e10,held_out,query,detune,9b5bd5e77c24011d35bc7f9102ad5defa8285a012608655440529514b054ea34
e10_query_a_timing,e10,held_out,query,timing,c5d19654d0729613e893d731493350133c06d3498e7781f40f5d005ba16fd33e
e10_query_a_delete_rest,e10,held_out,query,delete_rest,c2a7baacffe778c70c9025587c3a6e67ccda18f6cd6cc883a331cc075fd4733a
e10_query_a_delete_closed,e10,held_out,query,delete_closed,6d063ebf796c31b4841c04b05f124d52732329c52ac122bf25d966022811cc60
e10_query_a_delete_two,e10,held_out,query,delete_two,4e4a564b08f7ddeda56c29d5cab1c140c2313a41a3d34206be89a26fc07bd20b
e10_query_a_substitute,e10,held_out,query,substitute,82429f806688b4e01da4dfd86c707fdae460cbdce092bc1415e357bd643f9fb1
e10_query_a_insert,e10,held_out,query,insert,050ba6cc9afecf792c822d3592f9f7b37311305dfc21e181c9b578fe7894844b
e10_query_a_delete_insert,e10,held_out,query,delete_insert,ac228b5ad1797a6da591d8bf30059ad9ddd852694f4fc12390becd0a54a20fed
e10_query_a_weak_present,e10,held_out,query,weak_present,dd35bab816a2efcdad69f708198c0328c80b70efb979e0782d4cbf8226c42cb5
e10_query_a_mask_present,e10,held_out,query,mask_present,f32edb7a1f5acf84f42b4d623fb73bd6e5bf2e960d0bd50ec9c69244afaae152
e10_query_a_mask_absent,e10,held_out,query,mask_absent,a01afaa1df3bc76926795ddf187262e33d3fdf822a7951aea2f318b6951c1ccb
e10_query_a_merged,e10,held_out,query,merged,0c60d991615802d5f09859725be4e967fcb67387b9bb5620909dcbb97efde4f3
e10_query_a_legitimate_rest,e10,held_out,query,legitimate_rest,d178ec024eee429e7434eba27ab2bc2477dd08badf6d0bd2ba75c1dec752f35d
e10_query_a_delete_transpose,e10,held_out,query,delete_transpose,39827b2543bf6db68823018f471b0963a8469baa912101b116af928401200f90
e10_query_a_delete_timing,e10,held_out,query,delete_timing,0ffd1798d6d85676efa3f4814735d3fac69df2381b486b1dad5ae1a3a3780070
e10_query_a_delete_detune,e10,held_out,query,delete_detune,ce696e36980e60da3f0cfeee1f712c210c78be621fc178aae52b192d45cf1cec
e10_query_b_exact,e10,held_out,query,exact,45f3e1e52f4d95aa303cff64540b7e617f74450f166faacab9e40683a090a4c2
e10_query_b_transpose,e10,held_out,query,transpose,0ad7f320d68ca1293311e8256f198622ece169010549d78df81b1414728a2712
e10_query_b_detune,e10,held_out,query,detune,136e3e243940eee02c85f753a180aebde5fa7b6cafdbce9abba325f8f5fa8f4d
e10_query_b_timing,e10,held_out,query,timing,4603e7fc8810a7ebbe69fd4ac7b0efd6b98403e448debe8308e196f3bab98586
e10_query_b_delete_rest,e10,held_out,query,delete_rest,5cee40f3c4d7c140332170525d1cdb2b63fdfdab190e87932f0b1abbabc56e9a
e10_query_b_delete_closed,e10,held_out,query,delete_closed,fdc17f4f727ca572bd40f527fd2541ceb50c0e83c6c6d58273bc11d4a818e8cc
e10_query_b_delete_two,e10,held_out,query,delete_two,25a73f96468830d1fe1263b312708373698ad8b49bb2ad40ab36c7b46f98a480
e10_query_b_substitute,e10,held_out,query,substitute,572eae360078320aeed77ce6b0fea02ee335c2f9d929014e005142378fab59ff
e10_query_b_insert,e10,held_out,query,insert,f0e987baeb22fdf015bd211221d23ec27d23900bcb847190d6ea371b708b5a3a
e10_query_b_delete_insert,e10,held_out,query,delete_insert,232f3dba90e877d962f5b3aa2afa0a0e11594555dc6ee9e07bf310c3d937e554
e10_query_b_weak_present,e10,held_out,query,weak_present,f9df0c29eef30ce09fd2cf621f816c24c6a24238f18bacf266ec13abf3e03a27
e10_query_b_mask_present,e10,held_out,query,mask_present,662400147ce96ce56347e41a4ee77e15ad05d26eda9236193cc966e7ca09585b
e10_query_b_mask_absent,e10,held_out,query,mask_absent,cc21e42a7c2b6eeaaeee975b2e7d07de533051f5e8a29311bb24c30a677476be
e10_query_b_merged,e10,held_out,query,merged,e2dd163fea33a6310619c9204d4b758a452dec5220544edd1d5ec21d643c7755
e10_query_b_legitimate_rest,e10,held_out,query,legitimate_rest,d1e11718755030e0f8824e199e3a5f2d3ad295d25c51fae4abf595857a33ebd6
e10_query_b_delete_transpose,e10,held_out,query,delete_transpose,76b6a973547a8fa7d0ce79a1dbf8d62bbbe007d58179bf9fea29fb9b2a3a303b
e10_query_b_delete_timing,e10,held_out,query,delete_timing,053227d2d069f03e2ec76fcb0f3959d2d43a790ba00561614091a3805713ff17
e10_query_b_delete_detune,e10,held_out,query,delete_detune,2331921de1decb68a4a02e0968a1831441e70beefcf1a06553263a7030c837d4
e11_reference_a,e11,held_out,reference,base,70fd563d958c85b0c6f250e6b55e9500c630418e98314a8d9933acbc2cfccfac
e11_reference_b,e11,held_out,reference,base,4bf2cf3856046d7843bf854cb736431b8e14bf67cd8dc41028816be236fa8858
e11_distractor_0,e11,held_out,distractor,base,9db32eb7c7389a16b5073f58fa1f3520d61afa0dd6d3b8ffdae8eaa4812bf115
e11_distractor_1,e11,held_out,distractor,base,657f8ffae8c5a55191bc409b69a96ec468c6d21b6e0db7ba2a84328924c3b696
e11_distractor_2,e11,held_out,distractor,base,1013741026473b973c9a54ffae181f97041f29d4e4279693d32eaf91d30ad5e0
e11_distractor_3,e11,held_out,distractor,base,fff325344ce29fd0e0bd615370a27332e2750ab49e7c110942062f637ff89441
e11_distractor_4,e11,held_out,distractor,base,5d7fc62f36dbf28831d7d8014b60c660cb7b461fe9589f77e26f378c05062dfa
e11_distractor_5,e11,held_out,distractor,base,fab93a13ed52bce711658f02fa7bbd2ed36f0ec90249d1485fabbdd94a63010f
e11_distractor_6,e11,held_out,distractor,base,b211530c5182e88247207c6fe2a4bf745edc038098ef61f025c317e889983179
e11_distractor_7,e11,held_out,distractor,base,ae1c5354266cd0a24f08f55f1def607f85b54a18b243224a21bbdb65acaf471b
e11_twin_a,e11,held_out,twin,base,7421d5a72740b46fc073fd150df9c2bcbfa306c7fa314753c9f1c17f338a8332
e11_query_a_exact,e11,held_out,query,exact,70fd563d958c85b0c6f250e6b55e9500c630418e98314a8d9933acbc2cfccfac
e11_query_a_transpose,e11,held_out,query,transpose,9cfea3cab666e36c2e10db5bb9c7db7759162d06b266a8112136252898c3a858
e11_query_a_detune,e11,held_out,query,detune,77d3730f157f218cf2a5b3fe2a58a87d30541de3b176c496cf0df3bb0fa9d428
e11_query_a_timing,e11,held_out,query,timing,ad5091c8d68492ee959993171126a9d7d49ee281a44a031d0dc5a9643e84e014
e11_query_a_delete_rest,e11,held_out,query,delete_rest,27a465df02d93626d967307bda22536c8bf52d8f25bd216c92db6dc12931b58e
e11_query_a_delete_closed,e11,held_out,query,delete_closed,3645ad46fea3b2f86b8b1a7cd4098dd28af42a73e132cfaa9370eca4ff77bc23
e11_query_a_delete_two,e11,held_out,query,delete_two,3b14ec081178499b377d81616f585b811771481221ef5a3aa5c5fee556df208a
e11_query_a_substitute,e11,held_out,query,substitute,e83371554f0a5bbb50202190852f812bf6ea1e6edb0ecac8c40478ba59a558cf
e11_query_a_insert,e11,held_out,query,insert,fb9a46ab5291ee25833a6bea397745138e19b200f4fe3853506f8f5ef2c26e51
e11_query_a_delete_insert,e11,held_out,query,delete_insert,5dfa9ad2d968c3c1fea3805e3b851a7dc240df434a5f085c4a07d731c4cec9af
e11_query_a_weak_present,e11,held_out,query,weak_present,56b97099b339ccdfa63be93647f1f7e371aa27ce685e907af50f4308a0a12963
e11_query_a_mask_present,e11,held_out,query,mask_present,77164c8b9ff69c4993845e29f5ce7d7c31cde8388aeb628f30e23ddb8c251462
e11_query_a_mask_absent,e11,held_out,query,mask_absent,b6d6f485f894eedf7243121f1f938174ed9646f57af90ecaa57caf92ac9c19ea
e11_query_a_merged,e11,held_out,query,merged,029fb95de85491776a491e14b83d1966752c5e24dfd6fe6dfe5238912f9c9ba2
e11_query_a_legitimate_rest,e11,held_out,query,legitimate_rest,14175aa8181ebe66ff0793a219b1adf185d0a074280723fe147e2b6aca7dca44
e11_query_a_delete_transpose,e11,held_out,query,delete_transpose,2610dda8f6f023fdf8b0206ff905ddcf47565880ca55e1fef2fe8d433e943c6c
e11_query_a_delete_timing,e11,held_out,query,delete_timing,131dd74cba85f571d5585d4cdc5a0f44f9509a7db20010190e977e3d203383a3
e11_query_a_delete_detune,e11,held_out,query,delete_detune,ef8db6449e2ea89dacc5266d8fce851ecd587d011bbdcc9a73862ce9e63ea6b6
e11_query_b_exact,e11,held_out,query,exact,4bf2cf3856046d7843bf854cb736431b8e14bf67cd8dc41028816be236fa8858
e11_query_b_transpose,e11,held_out,query,transpose,330074263fefe31bd23a5a7175c901800af7bc0c2dad75da4b78f7b7423fdacc
e11_query_b_detune,e11,held_out,query,detune,148b7966aacb05ca731e7e14a942e8fdd6cbda2661af9c1489317b49a4d0c9ca
e11_query_b_timing,e11,held_out,query,timing,8bb186e346e9e6a178af64e6f92306cbf6c6b4c7d776c5e809c294ff598cbf4f
e11_query_b_delete_rest,e11,held_out,query,delete_rest,54027631a9ca2cd58132cea77515b0afa8604a374a6c1366647b0c2dba476c7e
e11_query_b_delete_closed,e11,held_out,query,delete_closed,70992165af976526818947319b275f7916965ce9e9085b92033ee09367fa76b1
e11_query_b_delete_two,e11,held_out,query,delete_two,afcab7e7b774240bcfbec80584fb24cf427a8e5fe8b0a52f662969cc684faff2
e11_query_b_substitute,e11,held_out,query,substitute,e46685f52c541d807eaf79426bd9ec7613129ff1b7f54d123e5bc1e12edb810a
e11_query_b_insert,e11,held_out,query,insert,52ea6e1bc07982d8a99ebaee5c9bba71e01a996abb8f63db4b862d840090c326
e11_query_b_delete_insert,e11,held_out,query,delete_insert,57175ab9b40347e2f14e33c74a381627b6929d863fd834485b69472287608e33
e11_query_b_weak_present,e11,held_out,query,weak_present,6c54b8b98e83942908779fa111b51b2b1f4d1212f2bae111aca9173d4a988a60
e11_query_b_mask_present,e11,held_out,query,mask_present,5569ef12708b050d991222795db67e2ca604d0dd0311c0acaab988439d4aa339
e11_query_b_mask_absent,e11,held_out,query,mask_absent,760ebd509bd7f45dd77c012b7a64a00c2b160d04b4183aaf81de6c69b8e79444
e11_query_b_merged,e11,held_out,query,merged,7db1eb7b1498be3d835dc26a898ba12430f52b8664b299ce2b4123a5900a8889
e11_query_b_legitimate_rest,e11,held_out,query,legitimate_rest,8b690e8f296e1eb1930186ab9dd1e80d9b3246e8c4dbe97f815644c6d46ab775
e11_query_b_delete_transpose,e11,held_out,query,delete_transpose,40e30957be9cedc74bab929ab1e7142c487f66c24428ac9d5f027db28296ef0c
e11_query_b_delete_timing,e11,held_out,query,delete_timing,b84a2448db36846ed2e153f8c42c7970c7ea0e23156cb9b827ba7b59594dbec5
e11_query_b_delete_detune,e11,held_out,query,delete_detune,d044cb7b34d83d05e2cf244a70ec0e09e7bdbeb766391518ed4b6fd0a54a9d85
e12_reference_a,e12,held_out,reference,base,a4362b5d591dd288ef64cb1696620d76db4fd7091714c0fc3f6bd396c8e7ee48
e12_reference_b,e12,held_out,reference,base,e1c348091d03dc60175fa02e2b48b73dc662ea824900b256374dbbb5fa8dc315
e12_distractor_0,e12,held_out,distractor,base,e8ea922c455112411b93fefb9abdd1c576a7410bb15f00e455441fb5eb96bdf9
e12_distractor_1,e12,held_out,distractor,base,24578258bd2c0f2889a4159a410d867117b92059dc14fa2f54cf836dfd2923a1
e12_distractor_2,e12,held_out,distractor,base,e2accf27528988cf191850d0021fd95267a98a9584a604c910147c595e7bedb1
e12_distractor_3,e12,held_out,distractor,base,b9f5f4ce55223dd38caefe7c3e09517c33cf9f7756fb5053b7be998fa3d47e06
e12_distractor_4,e12,held_out,distractor,base,edbe4f2a9cfb063eafa8cc2a8c1d8ba0724de4cde64621ad381174e44ae2b24f
e12_distractor_5,e12,held_out,distractor,base,8807d026223b74727469be10e23477f1ae246e88da7d175e27e3e094509caaab
e12_distractor_6,e12,held_out,distractor,base,655aa3c8a3b64fc437f143a08a80784515529f04ac077c187bf7397220a60e8b
e12_distractor_7,e12,held_out,distractor,base,74b7cdf2b29f11a45bd174604ed8e14b2957ed7fcfa4a1ad4b730a45a132fd35
e12_twin_a,e12,held_out,twin,base,b3e0313a53e9be24812a25b714e5b5552771ae58ea4cf8d7cd9e82e004a85124
e12_query_a_exact,e12,held_out,query,exact,a4362b5d591dd288ef64cb1696620d76db4fd7091714c0fc3f6bd396c8e7ee48
e12_query_a_transpose,e12,held_out,query,transpose,d0d58574f93534be213020101f5a7b8a802b1404de0d454c30fd4f558cb71b96
e12_query_a_detune,e12,held_out,query,detune,17a2ca0ffe8af9bf73326097ccf70891dff13099958843870bebd29d9b41af2f
e12_query_a_timing,e12,held_out,query,timing,80f38fc16ece7cc2008be3c60cd9578693209ffaf2ab8ca3cb8c0871654a38b1
e12_query_a_delete_rest,e12,held_out,query,delete_rest,6857dec1174bd5c0a6b7a59435ac63dcc1363599453365e8ebba42dbb96e2125
e12_query_a_delete_closed,e12,held_out,query,delete_closed,459e2258ca54111130d6158166cfa0dac56024cec2f65c690af591c138543c7f
e12_query_a_delete_two,e12,held_out,query,delete_two,9414f3405d9fdacfabbdb26d5bb3521f062fc612df9a0e5f8a2ca5daee5fa4eb
e12_query_a_substitute,e12,held_out,query,substitute,3e311801c2c4e4ccacfb162d6758519ebe1813935112edec427351bdb93bf19e
e12_query_a_insert,e12,held_out,query,insert,235ab8841391d01e1cc0361bf40104fcfde4bc69a6731945529456005aa28a2a
e12_query_a_delete_insert,e12,held_out,query,delete_insert,40b7c741e44ac2bd020eff0aa43bdcf665564e747b76fd68d07a7bb68403a660
e12_query_a_weak_present,e12,held_out,query,weak_present,d48cdcfe50aee56cb29cd6526f2c5911183a99789d94467ed5565b0b87ad4b89
e12_query_a_mask_present,e12,held_out,query,mask_present,cecb3f13f15904208a20ce65c269d07da7ed8a7f8687712b5e69cc78aa1cc077
e12_query_a_mask_absent,e12,held_out,query,mask_absent,80ccf790a700a7bddb9d5b5bbe46a43102d60449d30bccf920078b8c575c86b3
e12_query_a_merged,e12,held_out,query,merged,db18420ac5320d95bde74372ff6da74b70c05211c05451712f051dbd4051673a
e12_query_a_legitimate_rest,e12,held_out,query,legitimate_rest,b2a086b6b47d9acd93e398fd56d685885ebc2ee694c6f5fff02f736e714e1659
e12_query_a_delete_transpose,e12,held_out,query,delete_transpose,aa22b3ac77631c930bfbfe400b50c351702c2667f48f5bb9c237ce05261d9e16
e12_query_a_delete_timing,e12,held_out,query,delete_timing,6a0d3a4d8ea60537c69a011ad6d4fb7725e427edb58833e23bb75980952eb97a
e12_query_a_delete_detune,e12,held_out,query,delete_detune,d45361bf0bc4904dc1c12474e0e9920694905ed318a8bb25013657e6e5996d0b
e12_query_b_exact,e12,held_out,query,exact,e1c348091d03dc60175fa02e2b48b73dc662ea824900b256374dbbb5fa8dc315
e12_query_b_transpose,e12,held_out,query,transpose,2bfe5556dd9ab4d9418dcca0774f2f38e597e26ba0e9fd0a68317e52b9fe5dab
e12_query_b_detune,e12,held_out,query,detune,7efe2186298ee515f53921d27165792697c91294ba6b66877766680cf590b32b
e12_query_b_timing,e12,held_out,query,timing,18ba34822e12b15e6c9842fa6d74f7ae6a3d7b2c3022becf0bc558acf71ee4b1
e12_query_b_delete_rest,e12,held_out,query,delete_rest,9b70c2de1bc4e5ab95254e260e547b599a6716c7792aad0a82387d1570d56a3d
e12_query_b_delete_closed,e12,held_out,query,delete_closed,5cc4525df654dae97f8a05d2ce1c68d0b111cbc79df0b9bb38a41c33dba46087
e12_query_b_delete_two,e12,held_out,query,delete_two,e164e05e5cedeb1d3cfe9c7dea91e30b706df48388e029dc691be5859539b86b
e12_query_b_substitute,e12,held_out,query,substitute,ffa096f5a8dc7f7b2103e2c0bd1ca39b9178724f25e867cd551ac8068a2feb0b
e12_query_b_insert,e12,held_out,query,insert,89cf0c3e207a4db4890633745161b41822505ffe62d9f9c5f6816189f4b790f0
e12_query_b_delete_insert,e12,held_out,query,delete_insert,0ac465b3f0a335fdfd173340382e71e008948b88d4d1214429e4653dd916884f
e12_query_b_weak_present,e12,held_out,query,weak_present,146cb1ba44495985a5d5757294b3d940a92d2201f780d47ae09b1ce25bd8fa12
e12_query_b_mask_present,e12,held_out,query,mask_present,f50396c3777f6d3c3fd28ccbdbeb8dda72f8238814aae35e14cbb78bfc8d171a
e12_query_b_mask_absent,e12,held_out,query,mask_absent,6e4521352cb6fc54f167ee9d24b120ae1a448723e33ea94d02f7604c6a43931f
e12_query_b_merged,e12,held_out,query,merged,b41060cd0250cdc5e7638bf12241a7e58d7ee8f4160ecb6854fc0240c5a34a0a
e12_query_b_legitimate_rest,e12,held_out,query,legitimate_rest,acd555d957bde5a59f3892ffc5cacbde8d7888014581815acb5419c28f80b58b
e12_query_b_delete_transpose,e12,held_out,query,delete_transpose,ff2f34df5c71dd9dbce02e58a8285bcaa206b880731e399cd1f74b1a8f1cbaea
e12_query_b_delete_timing,e12,held_out,query,delete_timing,230c938e8d33c835685d9639afe235c834fba9853fc7a0364a958e2314c99ec0
e12_query_b_delete_detune,e12,held_out,query,delete_detune,aa2019b94bd0de378c614c71af40bee47c8cd8c8f66dbe472831c8223389275a
e13_reference_a,e13,held_out,reference,base,2527c1262997b2a3f00a3fad324eb922f56e59d8d6909916a2b27241cb8da0d0
e13_reference_b,e13,held_out,reference,base,29f63e6f4d8651821b381e20bf763fc2a81137c039639ec2c7be2ba8dcf9f13e
e13_distractor_0,e13,held_out,distractor,base,9cbce2cdb50115269a2040c61af46370b0166618aadc7342951a3c7538b67791
e13_distractor_1,e13,held_out,distractor,base,992830e86ba389c3da0bbce9b56bb5a03ec5a90734bd177ea76394d9809fba2f
e13_distractor_2,e13,held_out,distractor,base,98cd66b0e80d73b6f94a42b8c622a665e975bca325f9accf0c74d88ce217e9a0
e13_distractor_3,e13,held_out,distractor,base,1812dc81d8e02d21a7540ad04b7579a5be42878759f656e1fa24cfebc7b6b18a
e13_distractor_4,e13,held_out,distractor,base,b0fce8aee3674e7f138d94b7e3dc6b1832040bd511f5d70aab2e1984a97c3fb1
e13_distractor_5,e13,held_out,distractor,base,62c4185d7f5515a32efa6a2e135a44fd9540c97dbd2834644b9de7688aa41a35
e13_distractor_6,e13,held_out,distractor,base,78aab51a329fe9e6c2e8afbc93f76aca0430893d6b121924cc975258ca073266
e13_distractor_7,e13,held_out,distractor,base,36fa28ead154d5a43a787471a1612512bf693b37364cfb674f92f8fb1f949a33
